k,n,p1,p2,p3,p4,p5,p6
14,16,0.000000001092123349,0.00001191619189,0.002078536818,0.05728466067,0.4274159216,0.5132089636
15,16,0.00000000002871210362,0.0000007665802010,0.0002586328051,0.01344255015,0.2134672008,0.7728308497
16,16,0.0000000000003544704151,0.00000002323021866,0.00001523555849,0.001507180051,0.05256545409,0.9459121071
1,17,0.9549267559,0.04405828488,0.001007329832,0.000007621651007,0.000000007743465297,0.00000000000005907840252
2,17,0.8016777259,0.1886801614,0.009504783554,0.0001370580782,0.0000002710182724,0.000000000005080742617
3,17,0.5564792780,0.3993699957,0.04297579961,0.001170443257,0.000004483294666,0.0000000002059473112
4,17,0.3112808300,0.5582969093,0.1240593456,0.006316306766,0.00004660304560,0.000000005227611525
5,17,0.1396419164,0.5789606379,0.2568765716,0.02417939234,0.0003413885747,0.00000009310673527
6,17,0.05038968136,0.4719451325,0.4059336188,0.06985674398,0.001873587869,0.000001235535344
7,17,0.01468878734,0.3113782860,0.5077799726,0.1581447638,0.007995530473,0.00001265982143
8,17,0.003468506363,0.1683881994,0.5136138753,0.2872449327,0.02718206417,0.0001024220693
9,17,0.0006634361182,0.07481178997,0.4245247739,0.4245247739,0.07481178997,0.0006634361182
10,17,0.0001024220693,0.02718206417,0.2872449327,0.5136138753,0.1683881994,0.003468506363
11,17,0.00001265982143,0.007995530473,0.1581447638,0.5077799726,0.3113782860,0.01468878734
12,17,0.000001235535344,0.001873587869,0.06985674398,0.4059336188,0.4719451325,0.05038968136
13,17,0.00000009310673527,0.0003413885747,0.02417939234,0.2568765716,0.5789606379,0.1396419164
14,17,0.000000005227611525,0.00004660304560,0.006316306766,0.1240593456,0.5582969093,0.3112808300
15,17,0.0000000002059473112,0.000004483294666,0.001170443257,0.04297579961,0.3993699957,0.5564792780
16,17,0.000000000005080742617,0.0000002710182724,0.0001370580782,0.009504783554,0.1886801614,0.8016777259
17,17,0.00000000000005907840252,0.000000007743465297,0.000007621651007,0.001007329832,0.04405828488,0.9549267559
1,18,0.9624389632,0.03688439727,0.0006728247873,0.000003812116091,0.000000002581164945,0.000000000000009846400420
2,18,0.8272192309,0.1660143742,0.006693915598,0.00007238374458,0.00000009550257127,0.0000000000008960224382
3,18,0.5973456859,0.3700064589,0.03199172720,0.0006544527472,0.000001675143881,0.00000000003855850404
4,18,0.3521472380,0.5461876795,0.09789616166,0.003750395807,0.00001852404859,0.000000001042891347
5,18,0.1682484020,0.6006792140,0.2156304895,0.01529699512,0.0001448795352,0.00000001987413215
6,18,0.06526505387,0.5224923401,0.3641163853,0.04727362511,0.0008523120775,0.0000002835115034
7,18,0.02063893635,0.3708507172,0.4895680858,0.1150229817,0.003916139451,0.000003139583025
8,18,0.005338553193,0.2179216085,0.5363986518,0.2259075642,0.01440600208,0.00002762019607
9,18,0.001130947826,0.1064714382,0.4851329045,0.3639166433,0.04315214178,0.0001959244107
10,18,0.0001959244107,0.04315214178,0.3639166433,0.4851329045,0.1064714382,0.001130947826
11,18,0.00002762019607,0.01440600208,0.2259075642,0.5363986518,0.2179216085,0.005338553193
12,18,0.000003139583025,0.003916139451,0.1150229817,0.4895680858,0.3708507172,0.02063893635
13,18,0.0000002835115034,0.0008523120775,0.04727362511,0.3641163853,0.5224923401,0.06526505387
14,18,0.00000001987413215,0.0001448795352,0.01529699512,0.2156304895,0.6006792140,0.1682484020
15,18,0.000000001042891347,0.00001852404859,0.003750395807,0.09789616166,0.5461876795,0.3521472380
16,18,0.00000000003855850404,0.000001675143881,0.0006544527472,0.03199172720,0.3700064589,0.5973456859
17,18,0.0000000000008960224382,0.00000009550257127,0.00007238374458,0.006693915598,0.1660143742,0.8272192309
18,18,0.000000000000009846400420,0.000000002581164945,0.000003812116091,0.0006728247873,0.03688439727,0.9624389632
1,19,0.9686991360,0.03084977098,0.0004491856411,0.000001906488241,0.0000000008603899562,0.000000000000001641066737
2,19,0.8497558530,0.1455076706,0.004698329420,0.00003811341738,0.00000003355511475,0.0000000000001575424067
3,19,0.6356579434,0.3403213549,0.02365639811,0.0003636815257,0.0000006220559517,0.000000000007173102706
4,19,0.3930136460,0.5283270139,0.07644681567,0.002205232595,0.000007291612839,0.0000000002059473112
5,19,0.1988982080,0.6131651751,0.1783312091,0.009544757851,0.00006064568265,0.000000004181431481
6,19,0.08242894523,0.5657185228,0.3200684744,0.03140325948,0.0003807343222,0.00000006381369402
7,19,0.02807662260,0.4288356111,0.4595535256,0.08165941732,0.001874063881,0.0000007595234237
8,19,0.007888617051,0.2714480419,0.5410216174,0.1722176635,0.007416840429,0.000007219685199
9,19,0.001832215387,0.1443227625,0.5300420741,0.2997311778,0.02401609935,0.00005567089852
10,19,0.0003517616466,0.06441441114,0.4352338272,0.4352338272,0.06441441114,0.0003517616466
11,19,0.00005567089852,0.02401609935,0.2997311778,0.5300420741,0.1443227625,0.001832215387
12,19,0.000007219685199,0.007416840429,0.1722176635,0.5410216174,0.2714480419,0.007888617051
13,19,0.0000007595234237,0.001874063881,0.08165941732,0.4595535256,0.4288356111,0.02807662260
14,19,0.00000006381369402,0.0003807343222,0.03140325948,0.3200684744,0.5657185228,0.08242894523
15,19,0.000000004181431481,0.00006064568265,0.009544757851,0.1783312091,0.6131651751,0.1988982080
16,19,0.0000000002059473112,0.000007291612839,0.002205232595,0.07644681567,0.5283270139,0.3930136460
17,19,0.000000000007173102706,0.0000006220559517,0.0003636815257,0.02365639811,0.3403213549,0.6356579434
18,19,0.0000000000001575424067,0.00000003355511475,0.00003811341738,0.004698329420,0.1455076706,0.8497558530
19,19,0.000000000000001641066737,0.0000000008603899562,0.000001906488241,0.0004491856411,0.03084977098,0.9686991360
1,20,0.9739159467,0.02578332464,0.0002997749855,0.0000009533875192,0.0000000002867969256,0.0000000000000002735111228
2,20,0.8695797335,0.1271122513,0.003287988097,0.00002001540196,0.00000001175865754,0.00000000000002762462340
3,20,0.6713409284,0.3110664450,0.01739140132,0.0002009955562,0.0000002297232297,0.000000000001326802457
4,20,0.4334543622,0.5060991772,0.05915804662,0.001285568686,0.000002845274710,0.00000000004030213745
5,20,0.2312507810,0.6172383611,0.1456018919,0.005883888231,0.00002507696536,0.0000000008685280061
6,20,0.1018404890,0.6009456174,0.2765191609,0.02052736671,0.0001673518345,0.00000001412014190
7,20,0.03713534304,0.4835219687,0.4216835390,0.05678034261,0.0008786267933,0.0000001797653156
8,20,0.01125328464,0.3272752325,0.5298835006,0.1278634132,0.003722732757,0.000001836217053
9,20,0.002841615664,0.1877072559,0.5577287926,0.2387490390,0.01295800194,0.00001529488742
10,20,0.0005985039366,0.09129727055,0.4962027515,0.3742649029,0.03753155174,0.0001050193565
11,20,0.0001050193565,0.03753155174,0.3742649029,0.4962027515,0.09129727055,0.0005985039366
12,20,0.00001529488742,0.01295800194,0.2387490390,0.5577287926,0.1877072559,0.002841615664
13,20,0.000001836217053,0.003722732757,0.1278634132,0.5298835006,0.3272752325,0.01125328464
14,20,0.0000001797653156,0.0008786267933,0.05678034261,0.4216835390,0.4835219687,0.03713534304
15,20,0.00000001412014190,0.0001673518345,0.02052736671,0.2765191609,0.6009456174,0.1018404890
16,20,0.0000000008685280061,0.00002507696536,0.005883888231,0.1456018919,0.6172383611,0.2312507810
17,20,0.00000000004030213745,0.000002845274710,0.001285568686,0.05915804662,0.5060991772,0.4334543622
18,20,0.000000000001326802457,0.0000002297232297,0.0002009955562,0.01739140132,0.3110664450,0.6713409284
19,20,0.00000000000002762462340,0.00000001175865754,0.00002001540196,0.003287988097,0.1271122513,0.8695797335
20,20,0.0000000000000002735111228,0.0000000002867969256,0.0000009533875192,0.0002997749855,0.02578332464,0.9739159467
1,21,0.9782632889,0.02153622531,0.0002000089361,0.0000004767415591,0.00000000009559902077,0.00000000000000004558518713
2,21,0.8869691023,0.1107253113,0.002295095974,0.00001048630672,0.000000004110755021,0.000000000000004832029836
3,21,0.7043807292,0.2827881813,0.01272046327,0.0001105418067,0.00000008441373144,0.0000000000002441542623
4,21,0.4731021232,0.4807360275,0.04541702964,0.0007437180531,0.000001101580219,0.000000000007822691623
5,21,0.2649513779,0.6138925633,0.1175573688,0.003588433878,0.00001025597630,0.0000000001783397822
6,21,0.1234088710,0.6279449139,0.2353443657,0.01322934216,0.00007250413035,0.000000003077130323
7,21,0.04791953404,0.5334473760,0.3794561491,0.03877242810,0.0004044710950,0.00000004172767086
8,21,0.01556696104,0.3836711543,0.5061383189,0.09279617164,0.001826938190,0.0000004558406052
9,21,0.004243560494,0.2356318596,0.5684694209,0.1848476807,0.006803398929,0.000004079328781
10,21,0.0009723558912,0.1238077843,0.5434079549,0.3106175167,0.02116413928,0.00003024896560
11,21,0.0001872667865,0.05553570544,0.4442770278,0.4442770278,0.05553570544,0.0001872667865
12,21,0.00003024896560,0.02116413928,0.3106175167,0.5434079549,0.1238077843,0.0009723558912
13,21,0.000004079328781,0.006803398929,0.1848476807,0.5684694209,0.2356318596,0.004243560494
14,21,0.0000004558406052,0.001826938190,0.09279617164,0.5061383189,0.3836711543,0.01556696104
15,21,0.00000004172767086,0.0004044710950,0.03877242810,0.3794561491,0.5334473760,0.04791953404
16,21,0.000000003077130323,0.00007250413035,0.01322934216,0.2353443657,0.6279449139,0.1234088710
17,21,0.0000000001783397822,0.00001025597630,0.003588433878,0.1175573688,0.6138925633,0.2649513779
18,21,0.000000000007822691623,0.000001101580219,0.0007437180531,0.04541702964,0.4807360275,0.4731021232
19,21,0.0000000000002441542623,0.00000008441373144,0.0001105418067,0.01272046327,0.2827881813,0.7043807292
20,21,0.000000000000004832029836,0.000000004110755021,0.00001048630672,0.002295095974,0.1107253113,0.8869691023
21,21,0.00000000000000004558518713,0.00000000009559902077,0.0000004767415591,0.0002000089361,0.02153622531,0.9782632889
1,22,0.9818860741,0.01798026872,0.0001334187636,0.0000002383867127,0.00000000003186634786,0.000000000000000007597531188
2,22,0.9021848001,0.09621131371,0.001598402558,0.000005482193333,0.000000001433985152,0.0000000000000008433259619
3,22,0.7348121247,0.2558652868,0.009262030135,0.00006052744059,0.00000003087845372,0.00000000000004471906857
4,22,0.5116485576,0.4532998464,0.03462387309,0.0004272994589,0.0000004234704904,0.000000000001507243822
5,22,0.2996431688,0.6041988423,0.09398623414,0.002167601727,0.000004153073998,0.00000000003624220672
6,22,0.1469992888,0.6468512149,0.1976992266,0.008419263194,0.00003100584411,0.0000000006614715390
7,22,0.06050109020,0.5775281114,0.3357314032,0.02605621940,0.0001831662270,0.000000009518887079
8,22,0.02095905654,0.4389886570,0.4731520331,0.06602144674,0.0008786958121,0.0000001107464932
9,22,0.006130793919,0.2868655246,0.5638643191,0.1396519402,0.003486362351,0.000001059755301
10,22,0.001517556658,0.1616276768,0.5751212346,0.2501304170,0.01159467399,0.000008440934918
11,22,0.0003181149706,0.07842391324,0.5053520193,0.3832020362,0.03264749764,0.00005641860243
12,22,0.00005641860243,0.03264749764,0.3832020362,0.5053520193,0.07842391324,0.0003181149706
13,22,0.000008440934918,0.01159467399,0.2501304170,0.5751212346,0.1616276768,0.001517556658
14,22,0.000001059755301,0.003486362351,0.1396519402,0.5638643191,0.2868655246,0.006130793919
15,22,0.0000001107464932,0.0008786958121,0.06602144674,0.4731520331,0.4389886570,0.02095905654
16,22,0.000000009518887079,0.0001831662270,0.02605621940,0.3357314032,0.5775281114,0.06050109020
17,22,0.0000000006614715390,0.00003100584411,0.008419263194,0.1976992266,0.6468512149,0.1469992888
18,22,0.00000000003624220672,0.000004153073998,0.002167601727,0.09398623414,0.6041988423,0.2996431688
19,22,0.000000000001507243822,0.0000004234704904,0.0004272994589,0.03462387309,0.4532998464,0.5116485576
20,22,0.00000000000004471906857,0.00000003087845372,0.00006052744059,0.009262030135,0.2558652868,0.7348121247
21,22,0.0000000000000008433259619,0.000000001433985152,0.000005482193333,0.001598402558,0.09621131371,0.9021848001
22,22,0.000000000000000007597531188,0.00000000003186634786,0.0000002383867127,0.0001334187636,0.01798026872,0.9818860741
1,23,0.9849050617,0.01500583347,0.00008898557881,0.0000001191986674,0.00000000001062211722,0.000000000000000001266255198
2,23,0.9154683458,0.08341784438,0.001110948828,0.000002860523710,0.0000000004992394219,0.0000000000000001468856030
3,23,0.7627075706,0.2305427417,0.006716666725,0.00003300972438,0.00000001124881532,0.000000000000008155949731
4,23,0.5488424854,0.4246822544,0.02623111954,0.0002439788820,0.0000001617427097,0.0000000000002884731942
5,23,0.3349774002,0.5892334084,0.07448945244,0.001298072199,0.000001666677449,0.000000000007296404306
6,23,0.1724399355,0.6580744040,0.1641746483,0.005297908026,0.00001310410157,0.0000000001404470954
7,23,0.07491745664,0.6150521790,0.2926855319,0.01726310283,0.00008172744797,0.000000002137707462
8,23,0.02754939548,0.4917588141,0.4341219662,0.04615477154,0.0004150262933,0.00000002639015477
9,23,0.008602171022,0.3400446125,0.5463334086,0.1032714627,0.001748076160,0.0000002689146279
10,23,0.002286429535,0.2041424990,0.5911346244,0.1962437941,0.006190363093,0.000002289951904
11,23,0.0005180219186,0.1063584081,0.5543038278,0.3201830268,0.01862027815,0.00001643721284
12,23,0.0001000346638,0.04794991890,0.4519500464,0.4519500464,0.04794991890,0.0001000346638
13,23,0.00001643721284,0.01862027815,0.3201830268,0.5543038278,0.1063584081,0.0005180219186
14,23,0.000002289951904,0.006190363093,0.1962437941,0.5911346244,0.2041424990,0.002286429535
15,23,0.0000002689146279,0.001748076160,0.1032714627,0.5463334086,0.3400446125,0.008602171022
16,23,0.00000002639015477,0.0004150262933,0.04615477154,0.4341219662,0.4917588141,0.02754939548
17,23,0.000000002137707462,0.00008172744797,0.01726310283,0.2926855319,0.6150521790,0.07491745664
18,23,0.0000000001404470954,0.00001310410157,0.005297908026,0.1641746483,0.6580744040,0.1724399355
19,23,0.000000000007296404306,0.000001666677449,0.001298072199,0.07448945244,0.5892334084,0.3349774002
20,23,0.0000000000002884731942,0.0000001617427097,0.0002439788820,0.02623111954,0.4246822544,0.5488424854
21,23,0.000000000000008155949731,0.00000001124881532,0.00003300972438,0.006716666725,0.2305427417,0.7627075706
22,23,0.0000000000000001468856030,0.0000000004992394219,0.000002860523710,0.001110948828,0.08341784438,0.9154683458
23,23,0.000000000000000001266255198,0.00000000001062211722,0.0000001191986674,0.00008898557881,0.01500583347,0.9849050617
1,24,0.9874208848,0.01251971202,0.00005934358742,0.00000005960110407,0.000000000003540705950,0.0000000000000000002110425330
2,24,0.9270411318,0.07218662674,0.0007707513807,0.000001489942625,0.0000000001734945764,0.00000000000000002553614649
3,24,0.7881676998,0.2069612384,0.004853120751,0.00001793691564,0.000000004082432722,0.000000000000001481729624
4,24,0.5844866663,0.3956132644,0.01976148854,0.0001385193856,0.00000006141349350,0.00000000000005487549048
5,24,0.3706215811,0.5700272046,0.05857927452,0.0007712763642,0.0000006633887907,0.000000000001456461713
6,24,0.1995295129,0.6622169829,0.1349481286,0.003299896372,0.000005479174349,0.00000000002948818616
7,24,0.09117120312,0.6456466671,0.2518542074,0.01129194299,0.00003597888325,0.0000000004733238232
8,24,0.03544407234,0.5407512793,0.3918473201,0.03176449103,0.0001928311052,0.000000006179782014
9,24,0.01176004177,0.3937738838,0.5186712584,0.07493533254,0.0008594166696,0.00000006681090029
10,24,0.003339053116,0.2504958271,0.5924369923,0.1504983464,0.003229175310,0.0000006057541739
11,24,0.0008127565213,0.1392478396,0.5893113092,0.2602874209,0.01033602599,0.000004647828726
12,24,0.0001696992063,0.06748907983,0.5129313499,0.3909687430,0.02841075797,0.00003037012133
13,24,0.00003037012133,0.02841075797,0.3909687430,0.5129313499,0.06748907983,0.0001696992063
14,24,0.000004647828726,0.01033602599,0.2602874209,0.5893113092,0.1392478396,0.0008127565213
15,24,0.0000006057541739,0.003229175310,0.1504983464,0.5924369923,0.2504958271,0.003339053116
16,24,0.00000006681090029,0.0008594166696,0.07493533254,0.5186712584,0.3937738838,0.01176004177
17,24,0.000000006179782014,0.0001928311052,0.03176449103,0.3918473201,0.5407512793,0.03544407234
18,24,0.0000000004733238232,0.00003597888325,0.01129194299,0.2518542074,0.6456466671,0.09117120312
19,24,0.00000000002948818616,0.000005479174349,0.003299896372,0.1349481286,0.6622169829,0.1995295129
20,24,0.000000000001456461713,0.0000006633887907,0.0007712763642,0.05857927452,0.5700272046,0.3706215811
21,24,0.00000000000005487549048,0.00000006141349350,0.0001385193856,0.01976148854,0.3956132644,0.5844866663
22,24,0.000000000000001481729624,0.000000004082432722,0.00001793691564,0.004853120751,0.2069612384,0.7881676998
23,24,0.00000000000000002553614649,0.0000000001734945764,0.000001489942625,0.0007707513807,0.07218662674,0.9270411318
24,24,0.0000000000000000002110425330,0.000000000003540705950,0.00000005960110407,0.00005934358742,0.01251971202,0.9874208848
1,25,0.9895174040,0.01044299388,0.00003957232572,0.00000002980114215,0.000000000001180235352,0.00000000000000000003517375550
2,25,0.9371044239,0.06236094733,0.0005338538682,0.0000007748001901,0.00000000006019200031,0.000000000000000004431893193
3,25,0.8113132718,0.1851819399,0.003495072775,0.000009714080624,0.000000001476474201,0.0000000000000002682350595
4,25,0.6184335052,0.3666760946,0.01481213925,0.00007823770578,0.00000002319279521,0.00000000000001038068977
5,25,0.4062657620,0.5475334054,0.04574557235,0.0004549982043,0.0000002620721595,0.0000000000002884731942
6,25,0.2280448576,0.6600024015,0.1099140832,0.002036389004,0.000002268655315,0.000000000006128415787
7,25,0.1092309214,0.6692298240,0.2142226056,0.007301003039,0.00001564581796,0.0000000001034607923
8,25,0.04473192747,0.5850042637,0.3486211835,0.02155436000,0.00008826390829,0.000000001424400188
9,25,0.01570738020,0.4467136874,0.4837028602,0.05346101948,0.0004150363985,0.00000001628496839
10,25,0.004742551225,0.2996586774,0.5808372996,0.1131118891,0.001649426040,0.0000001566347792
11,25,0.001233805954,0.1767515515,0.6098365314,0.2065780324,0.005598799215,0.000001279433266
12,25,0.0002768754254,0.09151584265,0.5631882990,0.3286448243,0.01636522370,0.000008934877493
